"ONTOLOGY","TERM","N","DE","P.DE","FDR","SigGenesInSet","comp_id"
"CC","lysosomal membrane",435,84,1.96239197174776e-05,0.0171439901947489,"ABCB6,PLAAT3,BORCS5,CLCN6,CLCN7,DRAM2,SLC31A2,CSF3R,NFAM1,SLC38A9,ABCA13,VPS13B,AP1G1,RAB12,SLC36A1,TPCN2,MARCHF8,DAGLB,ZNRF2,TAB2,SZT2,VPS39,PLD3,GNAI3,GNAQ,GNB1,ANXA2,ANXA6,HLA-DQA1,HLA-DRB1,HLA-DRB5,RAB37,LAMP1,LRP2,ARRB1,MITF,NPC1,ANKFY1,ATP6V1H,ATP6V1B2,ATP6V1C1,TM6SF1,CMTM6,MARCHF1,SLC29A3,DRAM1,LAPTM4B,PI4K2A,PIP4P2,TMEM165,LRRC8A,AZU1,PSAP,PSEN2,SPHK2,RPTOR,ELAPOR1,FNIP2,MEAK7,RAB5C,RHEB,SLC17A9,TRPM2,LAPTM5,RAB7A,AHNAK,LPCAT1,CUBN,DNAJC5,SLC7A5,TMEM163,SLC49A4,CPNE1,AP1M1,HPS4,TM4SF5,SPAG9,PIP4P1,SYNGR1,CD63,DEPDC5,TMEM63A,LAPTM4A,PLEKHM1","Sputum_Neutrophilic"
"CC","lytic vacuole membrane",435,84,1.96239197174776e-05,0.0171439901947489,"ABCB6,PLAAT3,BORCS5,CLCN6,CLCN7,DRAM2,SLC31A2,CSF3R,NFAM1,SLC38A9,ABCA13,VPS13B,AP1G1,RAB12,SLC36A1,TPCN2,MARCHF8,DAGLB,ZNRF2,TAB2,SZT2,VPS39,PLD3,GNAI3,GNAQ,GNB1,ANXA2,ANXA6,HLA-DQA1,HLA-DRB1,HLA-DRB5,RAB37,LAMP1,LRP2,ARRB1,MITF,NPC1,ANKFY1,ATP6V1H,ATP6V1B2,ATP6V1C1,TM6SF1,CMTM6,MARCHF1,SLC29A3,DRAM1,LAPTM4B,PI4K2A,PIP4P2,TMEM165,LRRC8A,AZU1,PSAP,PSEN2,SPHK2,RPTOR,ELAPOR1,FNIP2,MEAK7,RAB5C,RHEB,SLC17A9,TRPM2,LAPTM5,RAB7A,AHNAK,LPCAT1,CUBN,DNAJC5,SLC7A5,TMEM163,SLC49A4,CPNE1,AP1M1,HPS4,TM4SF5,SPAG9,PIP4P1,SYNGR1,CD63,DEPDC5,TMEM63A,LAPTM4A,PLEKHM1","Sputum_Neutrophilic"
"BP","endocytosis",701,134,2.00792350485916e-05,0.0171439901947489,"CDH13,TNK2,RAMP2,RAMP3,VAV3,MERTK,LILRB1,AP3M2,RAB31,LYST,AP3S1,CLU,SIRPA,CSNK1D,CSNK1E,GSG1L,ABCA13,GRK2,GRK3,AP1G1,DOCK1,DOCK2,ANO6,ARHGAP27,EPS15,TPCN2,FCER2,RAB11FIP2,AAK1,INPP5F,EPN2,FNBP1,TBC1D2B,FCHO1,RHOBTB2,NEDD4L,SYNE1,SCRIB,FPR2,CORO1C,SH3BP4,FYN,HEATR5A,DNM3,GAPVD1,BIN1,CLEC9A,SCARA5,GRB2,DBNL,GSN,ANXA2,HCK,APP,TICAM2,ITGAL,ATP9B,XKR5,LEPR,LGALS3,LGALS3BP,MYO18A,LRP2,LRP3,MIR185,ARRB1,MKLN1,MSR1,MYH9,MYO1E,NCF2,NEDD4,NPC1,OLR1,P2RX7,ITSN2,PRKN,SCARA3,ANKFY1,ATP6V1H,PI4KB,RIN2,HEATR5B,EPN3,APPL2,PPP3CA,PPT1,SIRPG,PIP4P2,STAB2,RAB20,SCYL2,PRKCE,BIN3,APOBR,MAPK1,AZU1,CAMK1D,CD177,MIB1,PTPN1,DENND1A,PTPRJ,EPS15L1,RAB27A,RAB5C,RALB,RARA,BCL2L1,ROCK1,SAG,ITSN1,SH3GL1,SORL1,SRC,TLR4,CCR2,VAV2,EZR,RAB7A,MCTP1,RIN3,RUFY1,CUBN,DYSF,PICALM,ITCH,MYCBPAP,STON2,MARCO,SYNJ2,PSTPIP1,PDLIM7,MAPKAPK2,CD63,TBC1D5,ELMO1,FCHSD2,RABGAP1L","Sputum_Neutrophilic"
"BP","post-Golgi vesicle-mediated transport",102,31,2.01657482434544e-05,0.0171439901947489,"OPTN,RAB31,OSBPL5,AP3S1,VTI1A,CNST,AP1G1,EPS15,ACSL3,EXOC6B,MACF1,GGA1,ATP2C1,ANK3,LAMP1,MYO1B,MYO5A,ANKFY1,CCDC93,EXOC6,EXOC2,VPS35L,EXOC4,GOLPH3,RBSN,SORL1,SPTBN1,LAPTM5,PHAF1,SEC16A,DOP1B","Sputum_Neutrophilic"
"CC","endomembrane system",4689,638,2.1124859754937e-05,0.0171439901947489,"PDCD6,ABCC5,ABCB6,GPC6,UST,PYURF,KIF20A,RASGRP1,OPTN,AKAP9,TNK2,ADAM10,NUTF2,MSLN,RAMP2,EMC8,IRAG1,DLC1,NDRG1,CDS1,CPQ,GPNMB,BAIAP2,OLFM4,ARFGEF1,CDC42EP3,STAMBP,CES1,IQGAP2,SRCAP,ADCY3,AP3M2,TMED10,LILRB3,RAB31,ABHD2,ADAM30,PLAAT3,CHI3L1,CHIT1,GALNT6,PADI2,MRAP2,VPS26B,CHRM3,MGAT4A,GOLM2,FKBP9,DTX2,NLRP3,OSBPL5,ARAP1,GALNT15,AP3S1,BORCS5,CLCN6,PDZD8,CLU,TPP1,FGD4,SPPL3,SLC38A10,OSCAR,DRAM2,COL4A2,PIGU,TANGO2,COL12A1,COL15A1,ZFAND2B,SLC31A2,CPE,GPAT4,SIRPA,VTI1A,TMEM120B,PHETA1,CSNK1D,TOM1L2,TMEM190,CREB3L4,CTLA4,NFAM1,CTSB,CTSG,CTSS,XXYLT1,CTSZ,CUX1,SLC38A9,ARSK,ABCA13,CYP3A7,VPS13B,CYP19A1,CLEC12A,CNST,AP1G1,UBXN2A,PRICKLE2,DEFA4,SGMS2,QSOX2,FUT11,CLEC4C,DLG1,DNASE1L1,DYNC1H1,DOCK2,AHCY,ANO6,MCEMP1,SPRED2,RAB12,STT3B,SMIM14,ENO1,CERS3,EPS15,SLC36A1,EXT1,F12,ACSL1,ACSL3,TPCN2,MARCHF8,ADGRG3,ZNRF2,RAB11FIP2,AAK1,LMTK2,CHSY1,FKBP2,INPP5F,TRAPPC8,ARSG,RUFY3,EPN2,TRAK1,CEP131,WDFY3,TMCC1,XPO7,TNIK,FNBP1,AVL9,ERC1,KIF1B,TBC1D2B,RAP1GAP2,TAB2,FCHO1,GRAMD4,RFTN1,CYFIP1,FLT1,FLT3,RHOBTB2,SIK2,PLCB1,DENND5A,MCF2L,MGRN1,FMOD,NEDD4L,CLASP1,VPS39,SYNE1,DOCK9,UBR4,COTL1,ABCA6,MACF1,TSPAN15,PIGN,FPR2,CDC42EP4,CORO1C,NUP62,LY96,PLD3,SH3BP4,GABARAPL1,ALOX5,FTL,ACKR1,FYN,CERS6,SERINC5,GCA,ARMC8,GALNS,GALNT2,IFFO1,GALNT3,SGMS1,MYRIP,IL4I1,DHRS7B,GORASP2,OSBPL3,GGA1,ABHD12,GAPVD1,INTS1,EHF,MYOF,GCNT2,CHIC2,GDI2,AMFR,ATP2C1,DISC1,AMPD3,GLB1,ARFIP1,CRCP,BIN1,GM2A,GNAI3,GNAQ,GNS,P4HA3,CCDC88B,B4GALNT3,CAVIN1,RNF149,GPER1,GPX4,ANK3,GRB2,RAPGEF1,DBNL,CD274,GSN,ZDHHC1,GUCY2C,GYG1,ANXA2,HCK,HEXA,HEXB,ANXA6,HK2,HLA-DQA1,HLA-DRB1,HLA-DRB5,HMGCR,APBB2,RAB37,HSD11B1,UBAC2,ENPP7,FMN1,IGFBP5,APP,TICAM2,INPP4A,IRAK2,ITGAL,ITPKB,ITPR1,ITPR2,JAK1,ATP9B,STIMATE,KCNQ1,ARG1,KPNA1,PLEKHM3,LAIR1,LAMB1,LAMP1,LCN2,LFNG,LGALS1,LGALS3,LGALS3BP,LIMK2,MYO18A,LMNA,LRP2,LRP3,LTBP1,ARRB1,ARSB,MAN1A1,MAN2B1,MAP3K5,MGAT5,MIA2,MPO,TARM1,GALNTL6,MYO1B,ASPH,NUDT1,MYH9,MYO5A,NCF2,NEDD4,SEPTIN2,NEDD9,NEO1,NFKB1,NGF,NGFR,NOTCH1,NOTCH4,NPC1,ATP2A2,OLR1,P4HB,PCSK6,MINK1,CHST11,GALNT9,ANO7,PRKN,ASAP1,TXNDC11,PHF11,IPO11,SHISA5,PCSK5,PCYT1A,ZDHHC3,PLAC8,CHST15,AIG1,PDE3B,PDE4B,SCARA3,ANKFY1,RTCB,SCLY,NBAS,ATP6V1H,MRPS23,CAB39,WWOX,INPP5K,GALNT7,ATP6V1B2,SERPINA1,SERPINB6,ATP6V1C1,PI4KB,PLA2G4A,PLAGL1,FXYD3,SLC37A1,YIPF1,POR,CCDC93,LEPROT,PCSK4,DYM,ALKBH5,PXK,LAX1,CMTM6,LPCAT2,CLN6,MARCHF1,EPN3,PLEKHB2,VPS37C,APPL2,P3H2,PPP2R5C,VPS53,FBXW7,CPPED1,SLC29A3,AGPAT5,LAPTM4B,PI4K2A,PPT1,PIP4P2,GALNT10,ZDHHC7,RAB20,SCYL2,ERMARD,CSGALNACT1,PRKCE,TEX2,TMEM165,ASH1L,PRKCZ,MAPK1,SULF2,BCAP29,DNAJC3,KLK10,AZU1,PSAP,PSEN2,RETN,SPHK2,AGPAT3,AGPAT4,NCLN,PSMB7,VPS35L,CD177,MAN1C1,LDAF1,PHTF2,ATP10A,ATP8B2,ERGIC1,PTAFR,RHBDD2,BIRC6,ELAPOR1,SORCS2,NCEH1,RIC1,WDFY1,PITPNM2,FAM234B,DHX37,PTPN1,WDFY4,ZFYVE28,PTPRJ,PTPRN2,PEX5,MS4A7,EPS15L1,RAB27A,RAB5C,RAP2A,RAPSN,TMEM35A,RDH5,BCL2,BCL2L1,TRIM27,RHEB,BCL6,ELOVL5,CYB5RL,ROCK1,RRBP1,CLIP1,RYR1,S100A1,S100A9,S100A12,S100P,THADA,SLC17A9,NECAB3,SELL,GOLPH3,XYLT1,RBSN,P3H1,DNAJC1,MMP25,WIPF3,TMEM168,SGK1,ITSN1,ARRDC5,SH3GL1,CREB3L2,LMF1,ST6GAL1,ST3GAL3,SLA,SLC2A5,SLC6A9,SLC9A3,SLC34A1,SLN,SLPI,CHID1,SNTB2,SORL1,SRC,SRPK1,STK10,STXBP2,BSG,SULT2B1,ADAM17,TBXAS1,TGFA,TGFB3,TGFBI,TIMP2,SEC62,TLR4,TRAPPC10,TNFRSF1B,TRAF2,TRAF3,TRPM2,TYRP1,UBE2D3,CLRN1,VCL,EZR,VRK2,XRCC5,LDLRAD4,ZNF148,PRDM2,LAPTM5,CSDE1,RAB7A,FYCO1,GALNT14,ZDHHC14,GALNT12,MCTP1,CLMN,ALG9,CAMKMT,ZDHHC11,LPCAT1,RIN3,ATP8B4,SPEF2,KIAA0319L,SLC35E1,SYNDIG1,SCD5,ATAT1,WLS,NAA25,VCPIP1,CCDC170,UXS1,RAB11FIP1,RUFY1,PHAF1,CUBN,FER1L4,PDGFD,DNAJC5,COL18A1,DCSTAMP,SNX27,TMEM163,VMP1,CAMK2D,TRIM7,CAMK2G,SBF2,CAPN1,DYSF,PICALM,CAST,ADPGK,GSG1,TRAPPC9,ITCH,TAS1R3,MAD1L1,B3GNT5,MYCBPAP,ANKRD27,ZDHHC18,STK24,HPS3,NCK2,RAB11FIP4,DCTN5,CUL3,TPST2,TNRC18,CRACR2A,PLPP7,ADTRP,ZNRF1,SERAC1,PIGY,PPFIA1,ITGA8,CST7,STON2,SSH2,LGR5,PLPP3,STC2,RNASET2,TNKS,B3GALT1,CDS2,NRP1,PROM1,KSR1,ASAP2,CPNE1,AP1M1,HPS4,NAV3,MVB12B,PKD2L1,SPAG9,PIP4P1,USP10,MTMR7,SYNGR1,COL23A1,LARGE1,RAB11B,PXYLP1,DHRS3,MS4A3,B4GALT5,CPNE6,NHERF1,TM9SF2,NRXN1,GRAP2,EIF2AK3,CHST3,STX8,PIGL,SLC4A8,RPH3AL,CYTIP,CD44,ABCG1,NUP155,SEC24C,CLCA2,CD58,CD59,LPIN2,CD63,NOS1AP,TMEM63A,LAPTM4A,PHACTR2,TBC1D5,CDA,RNF144A,TESPA1,PLEKHM1,FCHSD2,RABGAP1L,SEC16A,IQSEC1,HS3ST3B1,MVP,DOP1B,CDH1","Sputum_Neutrophilic"
"BP","cell activation",1091,171,2.25796327643318e-05,0.0171439901947489,"RASGRP1,ADAM10,CDK6,IKZF1,NDRG1,VAV3,GPNMB,MERTK,GNA13,TRAF3IP2,LILRB1,RIPK3,HHLA2,NLRP3,SLAMF6,CLNK,CLU,JAML,CCR6,CCR7,KLF6,IL31RA,SIRPA,CSRP1,CTLA4,NFAM1,CTSG,DGKG,ZFPM1,AP1G1,WBP2NL,DLG1,DOCK2,DUSP3,AKT1,F2RL2,PTK2B,FCER2,ADGRG3,FCHO1,FLT3,PLCB1,KIF13B,SCRIB,FYN,HECTD1,IL4I1,FOXP1,STK39,GNAQ,GP5,CCDC88B,GPER1,RGCC,CD274,GSN,HELLS,HLA-DQA1,HLA-DRB1,HLA-DRB5,APP,RBPJ,TICAM2,IL2RA,IL7R,TNFRSF9,INHBA,INPP5D,ITGAL,ITPKB,JAK1,ARG1,KPNA1,LAMP1,LCK,LEPR,LFNG,LGALS1,LGALS3,RHOH,MYO18A,LYL1,MIR145,MIR185,MIR21,SMAD4,SMAD7,MEF2C,EIF2AK4,TARM1,MYB,MYH9,NEDD9,NFATC2,P2RX7,PIK3CD,PLA2G4A,SHLD2,LAX1,PBRM1,PPP3CA,SIRPG,CHD7,PRKCB,PRKCE,PAG1,PRKCZ,PRKDC,CRTAM,LRRC8A,AZU1,SLAMF8,SPHK2,CD177,PELI1,ZMIZ1,PTAFR,ARID1B,PREX1,WDFY4,PTPRJ,RAB27A,RARA,BCL2,BCL6,RORC,S100A12,S100A13,BID,SAMSN1,VSIR,SEMA4A,CRTC3,MARCHF7,SMARCA2,SMARCC1,SMARCD1,SRC,BRAF,STAT3,STAT5B,STXBP2,ADAM17,TCF3,TLR4,TNFRSF1B,CCR2,VAV2,VCL,NSD2,ZNF3,LAPTM5,DCSTAMP,SNX27,DOCK8,DYSF,RASSF5,ITCH,MAD1L1,NCK2,UBASH3B,CST7,LMO4,RUNX2,RUNX1,RUNX3,BCL10,SKAP2,CD6,CD86,CD38,CD44,PHF14,HDAC4,TOX,ZEB2,TESPA1","Sputum_Neutrophilic"
"CC","vesicle",4084,544,2.26610731743787e-05,0.0171439901947489,"KCNE3,PDCD6,ABCC5,ABCB6,CDH13,OPTN,TNK2,ADAM10,NUTF2,CTDSPL,NOD1,NDRG1,CPQ,BASP1,GPNMB,BAIAP2,DCTN2,OLFM4,STAMBP,PMVK,GNA13,TRAF3IP2,IQGAP2,MTMR11,SUB1,AP3M2,TMED10,LILRB3,RAB31,ABHD2,WWP2,ADAM30,CHI3L1,CHIT1,PADI2,CHRM2,VPS26B,MGAT4A,ACOT7,SLAMF6,GALNT15,AP3S1,BORCS5,CLCN6,CLU,TPP1,TMEM52B,SPPL3,SLC24A4,GGT6,OSCAR,COL4A2,COL12A1,COL15A1,SLC31A2,CPE,CPM,SIRPA,CS,VTI1A,CSF3,CSF3R,DNHD1,PHETA1,CSRP1,TOM1L2,TMEM190,CTLA4,NFAM1,CTSB,CTSG,CTSS,CTSZ,DAB2IP,SLC38A9,ABCA13,VPS13B,CLEC12A,EML5,CNST,AP1G1,DEFA4,CLEC4C,DLG1,DNASE1L1,DYNC1H1,DOCK2,SLC26A2,AHCY,ANO6,MCEMP1,SPRED2,RAB12,ENO1,EPS15,AKT1,FBL,F11,F12,ALDH2,FBLN1,TPCN2,FCER2,MARCHF8,ADGRG3,ALDH9A1,ZNRF2,RAB11FIP2,AAK1,LMTK2,INPP5F,FKBP5,DENND3,EPN2,TRAK1,CEP131,TNIK,KIF21B,FNBP1,AVL9,KIF1B,TBC1D2B,TAB2,RFTN1,CYFIP1,FLT1,FLT3,RHOBTB2,PLCB1,MGRN1,TUT4,NEDD4L,VPS39,UBR4,COTL1,SCRIB,TSPAN15,DDAH1,FPR2,CDC42EP4,CORO1C,LY96,PLD3,SH3BP4,GABARAPL1,ALOX5,FTL,ACKR1,FYN,SERINC5,GCA,PRDX5,ARMC8,GALNS,GALNT3,MYRIP,IL4I1,HEATR5A,ACOT11,DNM3,GGA1,GAPVD1,GBE1,MYOF,CHIC2,GDI2,RGL4,GFPT1,GGT1,CYFIP2,SND1,AGO2,DISC1,AMPD3,GLB1,CRCP,BIN1,GM2A,GNAI3,GNAQ,GNB1,GNG7,GNS,GP5,GPD1,METRNL,RNF149,RUFY4,GPER1,GPX4,GRB2,RAPGEF1,DBNL,CD274,GSN,ZDHHC1,GYG1,ANXA2,HCK,HEXA,HEXB,ANXA6,HLA-DQA1,HLA-DRB1,HLA-DRB5,AOAH,HNMT,APBB2,HPS1,RAB37,IARS1,IDH2,APP,TICAM2,IL7R,INPP4A,AQP7,IRAK2,ITGAL,ITPR1,ITPR2,JAK1,CD82,ATP9B,KCNQ1,ARG1,SLC9A4,LAIR1,LAMA5,LAMB1,LAMP1,LCK,LCN2,LFNG,LGALS1,LGALS3,LGALS3BP,LPO,LRP2,LSP1,MIR145,MIR185,MIR21,ARRB1,ARSB,MAN1A1,MAN2B1,MARK3,MARS1,ART3,MDH2,MGAT5,MPO,ABCC1,TARM1,MYO1B,MSR1,MTAP,NUDT1,MYH9,MYH10,MYH11,MYO1A,MYO1C,MYO1E,MYO5A,MYO7B,NAGA,NCF2,NEDD4,SEPTIN2,NEO1,NFKB1,NGF,NGFR,NQO2,NOTCH1,NPC1,NRF1,NUMA1,OLR1,P4HB,PEBP1,MINK1,ITSN2,PALM,PRKN,CRYL1,PLAC8,PDE4B,PCYOX1,ANKFY1,ATP6V1H,CAB39,GALNT7,ATP6V1B2,SERPINA1,SERPINB6,ATP6V1C1,PI4KA,PI4KB,PLEC,FXYD3,PCBP3,GNG2,YIPF1,RIN2,HEATR5B,CPVL,CCDC93,LEPROT,PCSK4,CDHR2,NSUN2,PXK,CMTM6,CLN6,MARCHF1,EPN3,PLEKHB2,VPS37C,PPP2R1A,VPS13D,APPL2,UQCC1,VPS53,CPPED1,SLC29A3,LAPTM4B,PI4K2A,PPT1,PIP4P2,STAB2,RAB20,SCYL2,PRKCB,PRKCH,TMEM165,PRKCZ,MAPK1,DNAJC3,PRSS8,KLK10,AZU1,PSAP,PSEN2,RETN,PSMB7,VPS35L,CD177,MAN1C1,SMURF1,ERGIC1,PTAFR,BIRC6,MIB1,ELAPOR1,SORCS2,WDFY1,DIP2B,CPNE5,PTPN1,WDFY4,DENND1A,ZFYVE28,PTPRJ,PTPRN2,PTPRO,RAB27A,RAB5C,RALB,RAP2A,TMEM35A,BCL2L1,TRIM27,RHEB,ROCK1,RREB1,CLIP1,RYR1,S100A9,S100A10,S100A12,S100P,SCN8A,SLC17A9,SELL,GOLPH3,RBSN,KIF9,P3H1,MMP25,BLVRA,WIPF3,TMEM168,ITSN1,ARRDC5,SH3GL1,NIBAN2,SLA,SLC1A2,SLC2A5,SLC6A9,BMP6,SLC9A3,SLC34A1,SLC20A2,SLPI,CHID1,SNTB2,SORL1,SPTBN1,SRC,STK10,STXBP2,BSG,SULT2B1,BTD,TGFA,TGFB3,TGFBI,TIMP2,TLR4,TRAPPC10,TNFRSF1B,TRAF2,TRAF3,TRPM2,HIRA,TXNRD1,TYRP1,UBE2D3,CLRN1,UTRN,VCL,EZR,WARS1,FMNL1,XRCC5,LDLRAD4,YWHAE,YWHAG,YWHAZ,LAPTM5,RAB7A,AHNAK,FYCO1,SH3TC2,MCTP1,ZDHHC11,LPCAT1,RIN3,ATP8B4,KIAA0319L,SYNDIG1,WLS,UXS1,RUBCNL,RAB11FIP1,RUFY1,PHAF1,CUBN,FER1L4,DNAJC5,TTYH3,COL18A1,DUSP16,SLC7A5,DCSTAMP,SLC38A1,NECTIN4,SNX27,TMEM163,CAMK2D,CAMK2G,SBF2,CAPG,CAPN1,DYSF,PICALM,AXIN1,AIF1L,TRAPPC9,ITCH,FAM234A,ADGRV1,MYCBPAP,ANKRD27,STK24,HPS3,NCK2,RAB11FIP4,CUL3,CRACR2A,ZNRF1,CST7,ABCC11,STON2,SSH2,RNASET2,MARCO,TNFSF10,NRP1,PROM1,CPNE1,AP1M1,HPS4,MVB12B,PKD2L1,SPAG9,ANGPTL1,PIP4P1,USP10,SYNGR1,RAB11B,MOB1B,MAPKAPK2,MS4A3,CPNE6,NHERF1,TM9SF2,NRXN1,GRAP2,CD86,GSTO1,SH3BP5,STX8,SLC4A8,RPH3AL,CD38,ENTPD1,CYTIP,CD44,ABCG1,CD48,SEC24C,CD58,IQCB1,CD59,CD63,TMEM63A,LAPTM4A,PHACTR2,TBC1D5,CDA,RNF144A,MTSS1,PLEKHM1,FCHSD2,TBC1D4,RABGAP1L,SEC16A,IQSEC1,MVP,DOP1B,CDH1","Sputum_Neutrophilic"
"BP","leukocyte cell-cell adhesion",416,77,2.26720780468995e-05,0.0171439901947489,"RASGRP1,TNIP1,GPNMB,LILRB1,HHLA2,NLRP3,CCR7,SIRPA,CTLA4,CTSG,DLG1,DUSP3,AKT1,ETS1,EXT1,FCHO1,SCRIB,ALOX5,FYN,IL4I1,CCDC88B,CD274,HLA-DQA1,HLA-DRB1,HLA-DRB5,IL2RA,IL7R,ITGAL,ITPKB,ARG1,LCK,LGALS1,LGALS3,RHOH,MIR21,SMAD7,TARM1,OLR1,LAX1,PBRM1,PPP3CA,SIRPG,PAG1,PRKCZ,CRTAM,CD177,PELI1,ZMIZ1,PTAFR,ARID1B,RARA,BCL6,ROCK1,S100A9,SELL,GOLPH3,VSIR,MARCHF7,SMARCA2,SMARCC1,SMARCD1,SRC,STAT5B,STK10,CCR2,EZR,LAPTM5,DOCK8,ITCH,MAD1L1,NCK2,ADTRP,RUNX1,RUNX3,BCL10,CD6,CD86,CD44,TESPA1","Sputum_Neutrophilic"
"CC","azurophil granule lumen",90,23,2.33877704645844e-05,0.0171439901947489,"PADI2,CTSG,DYNC1H1,FTL,GCA,GALNS,GDI2,GLB1,GM2A,GNS,ANXA2,HEXB,ARG1,ARSB,MAN2B1,MPO,PLAC8,CPPED1,MAPK1,DNAJC3,AZU1,RETN,RNASET2","Sputum_Neutrophilic"
"CC","secretory granule membrane",313,60,4.38296562123207e-05,0.0311245346177742,"ADAM10,IQGAP2,TMED10,LILRB3,RAB31,CPE,SIRPA,TMEM190,NFAM1,ABCA13,VPS13B,CLEC12A,CLEC4C,ANO6,MCEMP1,ADGRG3,UBR4,FPR2,RAB37,TICAM2,ITGAL,ITPR1,ITPR2,LAIR1,LAMP1,LGALS3,TARM1,OLR1,SERPINB6,PCSK4,CMTM6,AZU1,PSAP,VPS35L,CD177,PTAFR,PTPRJ,PTPRN2,RAB5C,SLC17A9,SELL,MMP25,SLC2A5,STK10,BSG,TNFRSF1B,TRPM2,RAB7A,LPCAT1,ATP8B4,DNAJC5,CPNE1,AP1M1,SYNGR1,MS4A3,CD44,CD58,CD59,CD63,TMEM63A,PHACTR2","Sputum_Neutrophilic"
"CC","specific granule lumen",62,18,5.08730658414716e-05,0.0350315014600485,"OLFM4,CHI3L1,CHIT1,OSCAR,CTSZ,DEFA4,DNASE1L1,DOCK2,CYFIP1,ARMC8,ARG1,LCN2,NFKB1,RETN,RAB27A,SLPI,TIMP2,VCL,CRACR2A","Sputum_Neutrophilic"
"MF","GTPase regulator activity",479,107,5.93162884309578e-05,0.0385115239515738,"SH2D3C,RASGRP1,FARP1,TNK2,DLC1,VAV3,ARFGEF1,GNA13,IQGAP2,ADAP1,TBC1D8,AKAP13,CHN2,ARAP1,FGD4,SIRPA,DAB2IP,SLC38A9,DOCK1,DOCK2,ARHGAP27,SPATA13,RASA3,DENND3,TBC1D9B,ARHGAP26,MCF2L2,TBC1D2B,RAP1GAP2,RGL1,TBC1D1,PLCB1,DENND5A,MCF2L,DOCK9,RABGAP1,SH3BP4,PLEKHG3,GAPVD1,FBXO8,SERGEF,GDI2,RGL4,GNAQ,GRB2,RAPGEF1,ARHGAP35,HMGCR,HPS1,RHOH,ARRB1,MYO9B,ITSN2,ARHGEF3,ASAP1,PLXNB1,RIN2,RALGPS2,ARHGEF10L,PLEKHG6,ADAP2,ARHGAP15,RALGAPB,RALGAPA2,SIPA1L2,PREX1,RIC1,DENND1A,ARHGAP22,RALGDS,RGS1,RGS3,RGS12,ARHGEF28,ITSN1,TBCD,TRIO,VAV2,ARHGAP10,RIN3,DENND2D,DOCK8,SBF2,ARHGAP24,ANKRD27,BCAR3,GARNL3,DOCK7,NRP1,SYNGAP1,ASAP2,ARHGEF7,HERC2,HPS4,STARD13,ITGB1BP1,ARHGAP18,RASAL2,SH3BP5,ARHGEF10,DEPDC5,TBC1D5,ARHGEF17,ELMO1,FARP2,TBC1D4,SRGAP3,RABGAP1L,IQSEC1","Sputum_Neutrophilic"
"MF","nucleoside-triphosphatase regulator activity",479,107,5.93162884309578e-05,0.0385115239515738,"SH2D3C,RASGRP1,FARP1,TNK2,DLC1,VAV3,ARFGEF1,GNA13,IQGAP2,ADAP1,TBC1D8,AKAP13,CHN2,ARAP1,FGD4,SIRPA,DAB2IP,SLC38A9,DOCK1,DOCK2,ARHGAP27,SPATA13,RASA3,DENND3,TBC1D9B,ARHGAP26,MCF2L2,TBC1D2B,RAP1GAP2,RGL1,TBC1D1,PLCB1,DENND5A,MCF2L,DOCK9,RABGAP1,SH3BP4,PLEKHG3,GAPVD1,FBXO8,SERGEF,GDI2,RGL4,GNAQ,GRB2,RAPGEF1,ARHGAP35,HMGCR,HPS1,RHOH,ARRB1,MYO9B,ITSN2,ARHGEF3,ASAP1,PLXNB1,RIN2,RALGPS2,ARHGEF10L,PLEKHG6,ADAP2,ARHGAP15,RALGAPB,RALGAPA2,SIPA1L2,PREX1,RIC1,DENND1A,ARHGAP22,RALGDS,RGS1,RGS3,RGS12,ARHGEF28,ITSN1,TBCD,TRIO,VAV2,ARHGAP10,RIN3,DENND2D,DOCK8,SBF2,ARHGAP24,ANKRD27,BCAR3,GARNL3,DOCK7,NRP1,SYNGAP1,ASAP2,ARHGEF7,HERC2,HPS4,STARD13,ITGB1BP1,ARHGAP18,RASAL2,SH3BP5,ARHGEF10,DEPDC5,TBC1D5,ARHGEF17,ELMO1,FARP2,TBC1D4,SRGAP3,RABGAP1L,IQSEC1","Sputum_Neutrophilic"
"BP","T cell activation",558,97,6.27999721710875e-05,0.0396407379893276,"RASGRP1,CDK6,GPNMB,TRAF3IP2,LILRB1,RIPK3,HHLA2,NLRP3,SLAMF6,JAML,CCR6,CCR7,SIRPA,CTLA4,CTSG,ZFPM1,DLG1,DOCK2,DUSP3,AKT1,FCHO1,KIF13B,SCRIB,FYN,IL4I1,FOXP1,CCDC88B,CD274,GSN,HLA-DQA1,HLA-DRB1,HLA-DRB5,IL2RA,IL7R,TNFRSF9,ITGAL,ITPKB,JAK1,ARG1,LCK,LEPR,LFNG,LGALS1,LGALS3,RHOH,MIR21,SMAD7,EIF2AK4,TARM1,MYB,MYH9,P2RX7,PIK3CD,LAX1,PBRM1,PPP3CA,SIRPG,CHD7,PAG1,PRKCZ,PRKDC,CRTAM,PELI1,ZMIZ1,ARID1B,PREX1,WDFY4,RAB27A,RARA,BCL2,BCL6,RORC,BID,VSIR,SEMA4A,MARCHF7,SMARCA2,SMARCC1,SMARCD1,SRC,BRAF,STAT3,STAT5B,ADAM17,TNFRSF1B,CCR2,LAPTM5,DOCK8,ITCH,MAD1L1,NCK2,RUNX2,RUNX1,RUNX3,BCL10,CD6,CD86,CD44,TOX,TESPA1","Sputum_Neutrophilic"
