"ONTOLOGY","TERM","N","DE","P.DE","FDR","SigGenesInSet","comp_id"
"BP","response to biotic stimulus",1547,153,6.23328702515909e-05,0.0490037553814206,"MICA,CDK6,TNIP1,ADARB1,TRIM38,IVNS1ABP,TXNIP,ZMYND11,RIPK3,CHIT1,CHRM2,LYST,BATF2,CLNK,PIK3AP1,RNASE11,IL31RA,CREBBP,NEK7,SIRPA,PIK3R6,CTSG,CTSS,DAB2IP,DAPK1,AP1G1,DEFA4,CLEC4C,ELANE,ENO1,F12,FAP,FCN1,RAB11FIP2,ZBTB1,FMO1,COTL1,MORC3,FPR2,CLEC5A,IL17RA,IL27,ABL1,LYG2,TRAF3IP1,STAP1,GFI1,FOXP1,CRCP,RBMS3,GPM6A,ANG,CCDC88B,SETD2,GSN,ZDHHC1,HCK,HK1,MR1,IRF8,IL4,AQP1,IL18,IRAK2,IRF2,IRF5,JAK1,ARG1,CCL4L1,RNASE9,LCN2,LPO,MEF2C,MPO,TARM1,MYO1C,NKG7,NOTCH1,RNASE12,P2RX7,PCK2,PLAC8,PDE4B,CHMP3,ERAP1,PIK3CD,PIK3R1,PML,ACP5,TREM2,TOLLIP,RBM47,FAM20A,SAMD9,CDHR2,APPL2,LGR4,PRG2,STAB2,POLR3E,PRKCE,PRKDC,MAPK1,DNAJC3,PRTN3,AZU1,SLAMF8,CD177,PELI1,ZNFX1,PTAFR,WDFY1,PTPN1,WDFY4,PTPRS,NLRC4,BCL2,BCL2L1,TRIM27,RNASE4,S100A8,S100A9,S100A12,CCL18,CCL20,NOD2,SKP2,SLPI,SPI1,TLR4,TNFRSF1B,TRAF2,TRAF3,XRCC5,YWHAZ,TRIM26,ATAT1,CCDC92,AKAP1,TRIM7,EPX,ZDHHC18,TSLP,MARCO,URI1,TRIM4,BCL10,KLHL6,MFHAS1,PLAA,CD86,EIF2AK3,STX8,LITAF,AKAP12,HDAC4,CDA,CDH1","Sputum_Eosinophilic"
"CC","secretory granule lumen",320,44,6.4530177248153e-05,0.0490037553814206,"OLFM4,CHI3L1,CHIT1,CTSG,DEFA4,DNASE1L1,DYNC1H1,DOCK2,ELANE,FCN1,COTL1,HEBP2,FTL,GDI2,AMPD3,GM2A,GNS,GSN,GUSB,ANXA2,APP,ARG1,LCN2,ARSB,MPO,PLAC8,CAB39,TOLLIP,MAPK1,DNAJC3,PRTN3,AZU1,RETN,PSMB7,S100A8,S100A9,S100A11,S100A12,SLPI,TGFB3,XRCC5,EPX,CREG1,CDA,MVP","Sputum_Eosinophilic"
"BP","response to external biotic stimulus",1511,149,6.56960370061235e-05,0.0490037553814206,"MICA,CDK6,TNIP1,ADARB1,TRIM38,IVNS1ABP,ZMYND11,RIPK3,CHIT1,CHRM2,LYST,BATF2,CLNK,PIK3AP1,RNASE11,IL31RA,CREBBP,NEK7,SIRPA,PIK3R6,CTSG,CTSS,DAB2IP,DAPK1,AP1G1,DEFA4,CLEC4C,ELANE,ENO1,F12,FCN1,RAB11FIP2,ZBTB1,FMO1,COTL1,MORC3,FPR2,CLEC5A,IL17RA,IL27,ABL1,LYG2,TRAF3IP1,STAP1,GFI1,FOXP1,CRCP,GPM6A,ANG,CCDC88B,SETD2,GSN,ZDHHC1,HCK,HK1,MR1,IRF8,IL4,AQP1,IL18,IRAK2,IRF2,IRF5,JAK1,ARG1,CCL4L1,RNASE9,LCN2,LPO,MEF2C,MPO,TARM1,MYO1C,NKG7,NOTCH1,RNASE12,P2RX7,PCK2,PLAC8,PDE4B,CHMP3,ERAP1,PIK3CD,PIK3R1,PML,ACP5,TREM2,TOLLIP,RBM47,FAM20A,SAMD9,APPL2,LGR4,PRG2,STAB2,POLR3E,PRKCE,PRKDC,MAPK1,DNAJC3,PRTN3,AZU1,SLAMF8,CD177,PELI1,ZNFX1,PTAFR,WDFY1,PTPN1,WDFY4,PTPRS,NLRC4,BCL2,BCL2L1,TRIM27,RNASE4,S100A8,S100A9,S100A12,CCL18,CCL20,NOD2,SKP2,SLPI,SPI1,TLR4,TNFRSF1B,TRAF2,TRAF3,XRCC5,YWHAZ,TRIM26,ATAT1,CCDC92,AKAP1,TRIM7,EPX,ZDHHC18,TSLP,MARCO,URI1,TRIM4,BCL10,KLHL6,MFHAS1,PLAA,CD86,STX8,LITAF,AKAP12,HDAC4,CDA,CDH1","Sputum_Eosinophilic"
"CC","vacuolar lumen",175,31,6.68507488480919e-05,0.0490037553814206,"GPC6,TPP1,HGSNAT,CTSB,CTSG,CTSS,DYNC1H1,ELANE,HEBP2,DAPK2,PLD3,FTL,GAA,GDI2,GM2A,GNS,GUSB,ANXA2,ARG1,ARSB,MPO,PLAC8,SERPINB13,TOLLIP,PPT1,MAPK1,DNAJC3,PRTN3,AZU1,PSAP,RETN,CREG1","Sputum_Eosinophilic"
"BP","biological process involved in interspecies interaction between organisms",1686,167,7.60856021008403e-05,0.0540302881918592,"MICA,CDK6,TNIP1,ADARB1,TRIM38,IVNS1ABP,ZMYND11,RIPK3,WWP1,CHIT1,CHRM2,LYST,BATF2,CLNK,PIK3AP1,RNASE11,IL31RA,CREBBP,NEK7,SIRPA,PIK3R6,CTSB,CTSG,CTSS,CXADR,DAB2IP,DAG1,DAPK1,AP1G1,DEFA4,CLEC4C,EFNB2,ELANE,ENO1,EPS15,F12,FASN,FCN1,RAB11FIP2,ZBTB1,FMO1,COTL1,MORC3,FPR2,CLEC5A,IL17RA,IL27,ABL1,LYG2,TRAF3IP1,STAP1,GFI1,FOXP1,CRCP,GPM6A,ANG,CCDC88B,SETD2,GSN,ZDHHC1,HCK,HK1,MR1,IRF8,IL4,AQP1,IL18,IRAK2,IRF2,IRF5,ITGA5,JAK1,ARG1,CCL4L1,RNASE9,LCN2,LPO,MEF2C,ASGR1,ASGR2,MPO,TARM1,MYO1C,NKG7,NOTCH1,NPC1,RNASE12,P2RX7,P4HB,PCK2,PLAC8,PDE4B,CHMP3,ERAP1,PIK3CD,PIK3R1,PML,ACP5,TREM2,TOLLIP,RBM47,FAM20A,SAMD9,APPL2,LGR4,PRG2,STAB2,POLR3E,EXOC2,PRKCE,PRKDC,MAPK1,DNAJC3,PRTN3,AZU1,SLAMF8,CD177,PELI1,ZNFX1,PTAFR,WDFY1,PTPN1,WDFY4,PTPRS,NLRC4,BCL2,BCL2L1,TRIM27,RNASE4,S100A8,S100A9,S100A12,CCL18,CCL20,NOD2,SKP2,SLC7A1,SLC10A1,SLC20A2,SLPI,SPI1,BSG,TLR4,TNFRSF1B,TRAF2,TRAF3,XRCC5,YWHAZ,TRIM26,ATAT1,CCDC92,AKAP1,TRIM7,EPX,ZDHHC18,TSLP,MARCO,URI1,TRIM4,BCL10,KLHL6,CTDP1,MFHAS1,PLAA,CD86,STX8,LITAF,AKAP12,CD81,HDAC4,CDH1","Sputum_Eosinophilic"
"BP","leukocyte migration",392,55,8.20148748937313e-05,0.0564759399116712,"VAV3,RIPK3,LYST,SIRPA,CSF3R,CTSG,CXADR,CYP19A1,ANO6,ELANE,LRCH1,FPR2,DAPK2,IL17RA,ABL1,STAP1,STK39,HCK,APP,IL4,IL16,ITGA9,ITGAL,CCL4L1,MYH9,NEDD9,NF1,PDE4B,PIK3CD,PIK3R1,TREM2,MAPK1,PRTN3,AZU1,SLAMF8,CD177,PTAFR,PTPRO,S100A8,S100A9,S100A12,CCL18,CCL20,GOLPH3,NOD2,SPI1,BSG,THBS4,TRPM2,SLC8B1,PDGFD,DOCK8,EPX,CD99L2,CD9,CD81,RIPOR2","Sputum_Eosinophilic"
"BP","response to other organism",1508,148,9.12223896041765e-05,0.0609687523930973,"MICA,CDK6,TNIP1,ADARB1,TRIM38,IVNS1ABP,ZMYND11,RIPK3,CHIT1,CHRM2,LYST,BATF2,CLNK,PIK3AP1,RNASE11,IL31RA,CREBBP,NEK7,SIRPA,PIK3R6,CTSG,CTSS,DAB2IP,DAPK1,AP1G1,DEFA4,CLEC4C,ELANE,ENO1,F12,FCN1,RAB11FIP2,ZBTB1,FMO1,COTL1,MORC3,FPR2,CLEC5A,IL17RA,IL27,ABL1,LYG2,TRAF3IP1,STAP1,GFI1,FOXP1,CRCP,GPM6A,ANG,CCDC88B,SETD2,GSN,ZDHHC1,HCK,HK1,MR1,IRF8,IL4,AQP1,IL18,IRAK2,IRF2,IRF5,JAK1,ARG1,CCL4L1,RNASE9,LCN2,LPO,MEF2C,MPO,TARM1,MYO1C,NKG7,NOTCH1,RNASE12,P2RX7,PCK2,PLAC8,PDE4B,CHMP3,ERAP1,PIK3CD,PIK3R1,PML,ACP5,TREM2,TOLLIP,RBM47,FAM20A,SAMD9,APPL2,LGR4,PRG2,STAB2,POLR3E,PRKCE,PRKDC,MAPK1,DNAJC3,PRTN3,AZU1,SLAMF8,CD177,PELI1,ZNFX1,PTAFR,WDFY1,PTPN1,WDFY4,PTPRS,NLRC4,BCL2,BCL2L1,TRIM27,RNASE4,S100A8,S100A9,S100A12,CCL18,CCL20,NOD2,SKP2,SLPI,SPI1,TLR4,TNFRSF1B,TRAF2,TRAF3,XRCC5,YWHAZ,TRIM26,ATAT1,CCDC92,AKAP1,TRIM7,EPX,ZDHHC18,TSLP,MARCO,URI1,TRIM4,BCL10,KLHL6,MFHAS1,PLAA,CD86,STX8,LITAF,AKAP12,HDAC4,CDH1","Sputum_Eosinophilic"
"CC","secretory vesicle",1061,123,9.5726328822844e-05,0.0621510027477231,"ABCC4,OLFM4,RCBTB2,RAB31,CHI3L1,CHIT1,BORCS5,HGSNAT,SIRPA,VTI1A,NFAM1,CTSB,CTSG,CTSS,CXADR,ABCA13,VPS13B,CLEC12A,DEFA4,CLEC4C,DNASE1L1,DYNC1H1,DOCK2,DSC1,ANO6,ELANE,MCEMP1,FCN1,FNDC3A,KIF1B,FSTL4,NFASC,COTL1,FPR2,HEBP2,CLEC5A,BACE1,FTL,GAA,MYRIP,MYOF,GDI2,DISC1,AMPD3,CRCP,GM2A,GNS,GSN,SNX10,GUSB,ANXA2,RAB37,APP,ITGAL,ITPR1,ITPR2,ARG1,LCN2,LTA4H,ARSB,MPO,TARM1,NUDT1,MYH9,MYO5A,SEPTIN2,NGF,NOTCH1,PLAC8,PDE4B,CAB39,PGM1,ATP6V1B2,PLAU,TOLLIP,CMTM6,PPT1,PRG2,TMEM30A,MAPK1,DNAJC3,KLK10,PRTN3,AZU1,PSAP,RETN,PSMB7,VPS35L,CD177,PTAFR,PTPRS,BCL2L1,S100A8,S100A9,S100A11,S100A12,SLC2A5,SLC18A2,SLPI,STX3,BSG,VAMP1,TGFB3,TNFRSF1B,TRPM2,XRCC5,SYNDIG1,SYN3,EPX,DYSF,PICALM,SPATA16,KCNAB2,STON2,SSH2,CREG1,AP1M1,DGKI,CD9,SLC4A8,CD44,TMEM63A,PHACTR2,CDA,MVP","Sputum_Eosinophilic"
"BP","vesicle-mediated transport",1523,191,0.000106804568831602,0.0657425851445953,"ABCC4,RTN3,VAV3,MERTK,CES1,EHD1,AP3M2,RAB31,LYST,OSBPL5,CLNK,AP3S1,SIRPA,VTI1A,CSNK1E,GSG1L,CTBP2,ABCA13,GRK3,VPS13B,AP1B1,CNST,AP1G1,DOCK1,DOCK2,EFNB2,ANO6,ELANE,EPS15,FCN1,RAB11FIP2,AAK1,LMTK2,DENND3,EPN2,TRAK1,TMCC1,ERC1,KIF1B,TBC1D2B,FCHO1,RHOBTB2,DENND5A,CLEC16A,MGRN1,BICD2,FKBP15,NEDD4L,CLASP1,TMED3,GRIP1,MACF1,SCRIB,FPR2,ABL1,SEC31B,GAPVD1,STAP1,GDI2,ARFIP1,CECR2,CLEC9A,SCARA5,GRB2,GSN,SNX10,ANXA2,HCK,IRF8,IGF1R,APP,IL4,ITGAL,XKR5,MYO18A,LRP2,LRP3,MIR185,MIA2,ASGR1,ASGR2,MYH9,MYO1E,MYO5A,SEPTIN2,NKG7,NOTCH1,NPC1,ATP2A2,P2RX7,P4HB,ITSN2,SNX9,SCARA3,ANKFY1,CHMP3,ATP6V1B2,PIK3CD,PI4KB,TREM2,YIPF1,RIN2,HEATR5B,SAMD9,CMTM6,EPN3,APPL2,VPS53,PPP3CA,PPP3R1,PPT1,SIRPG,STAB2,SCYL2,PRKAR1B,EXOC2,PRKCE,PRKCI,BIN3,MAPK1,PRTN3,AZU1,SPHK2,VPS35L,CD177,ERGIC1,PTAFR,TBC1D14,MIB1,RIC1,PTPN1,DENND1A,BCL2L1,TRIM27,EXOC4,SORT1,SAG,ELMO2,GOLPH3,NOD2,RBSN,WIPF3,VPS33A,SLC18A2,SNX1,SORL1,SPI1,SPTBN1,STX3,VAMP1,TFR2,TLR4,VAV2,EZR,SYNDIG1,NR4A3,SLC66A2,RUBCNL,RAB11FIP1,LMAN2L,SYN3,DYSF,PICALM,TRAPPC9,TBC1D10A,MYCBPAP,ANKRD27,PRAM1,RAB11FIP4,STON2,PLPP3,MARCO,CREG1,ANKRD13A,SYNJ2,AP1M1,SEC16B,TSPAN18,CCDC32,PDLIM7,DNER,CD9,PLAA,STX8,SLC4A8,RPH3AL,SEC22B,RAB11FIP3,CD81,TM9SF4,TBC1D5,ELMO1,FCHSD2,DOP1B","Sputum_Eosinophilic"
"BP","immune response-activating cell surface receptor signaling pathway",294,47,0.000107044343000793,0.0657425851445953,"BTN2A2,VAV3,ERMAP,PIK3AP1,SPPL3,CREBBP,NFAM1,DAB2IP,DUSP3,FCN1,RAB11FIP2,FCHO1,FPR2,ABL1,STAP1,FOXP1,GRB2,HCK,INPP5D,IRAK2,MEF2C,NFATC2,PDE4B,PDE4D,PIK3CD,PIK3R1,TREM2,LAX1,LIME1,APPL2,PRKCE,PRKCH,MAPK1,PELI1,WDFY1,BCL2,NOD2,TLR4,VAV2,EZR,BTNL8,NR4A3,PRAM1,CARD11,BCL10,KLHL6,MFHAS1,CD81","Sputum_Eosinophilic"
"CC","vacuole",838,105,0.00011623354421085,0.0695076594380884,"GPC6,CHIT1,CLNK,BORCS5,TPP1,HGSNAT,VTI1A,CSF3R,NFAM1,CTSB,CTSG,CTSS,ARSK,ABCA13,VPS13B,AP1B1,AP1G1,DEFA4,DYNC1H1,ELANE,SLC36A1,MARCHF8,DAGLB,ARSG,WDFY3,CLEC16A,ABCB9,HEBP2,DAPK2,BACE1,PLD3,GABARAPL1,FTL,GAA,GDI2,RPS6KC1,GM2A,GNS,TMEM150B,RUFY4,SLC36A3,GUSB,ANXA2,HCK,ANXA6,HLA-DMB,HLA-DQA1,RAB37,ARG1,LRP2,ARSB,MITF,MPO,MYO5A,NKG7,NPC1,PLAC8,PDE1C,PCYOX1,ANKFY1,CHMP3,WWOX,ATP6V1B2,SERPINB13,ACP5,TOLLIP,CMTM6,MARCHF1,SLC29A3,DRAM1,GIMAP5,PI4K2A,PPT1,AMBRA1,TMEM30A,MAPK1,DNAJC3,LRRC8A,PRTN3,AZU1,PSAP,TMEM9B,RETN,SPHK2,SNX14,RPTOR,TBC1D14,ELAPOR1,SORT1,VPS33A,SNX1,STX3,GPR137B,TRPM2,RUBCNL,SBF2,ANKRD27,CST7,ABCC11,CREG1,AP1M1,BCL10,PIP4P1,LITAF,TMEM63A,LAPTM4A,TBC1D5","Sputum_Eosinophilic"
"BP","regulation of cell activation",646,84,0.000121200077550942,0.0702963656140922,"MICA,BTN2A2,VAV3,MERTK,RIPK3,CLNK,CLC,IL31RA,SIRPA,PIK3R6,NFAM1,CTSG,AP1G1,DLG1,DUSP3,EFNB2,ZBTB1,FCHO1,SCRIB,IL27,ABL1,FBXO7,STAP1,CCDC88B,HLA-DMB,HLA-DQA1,HLX,IL2RA,IL4,TNFRSF9,IL18,INPP5D,ITPKB,ARG1,MYO18A,MIR145,MIR185,SMAD7,MEF2C,TARM1,NEDD9,NFATC2,PLA2G4A,TREM2,LAX1,PBRM1,PPP3CA,SIRPG,AMBRA1,PRKCZ,PRKDC,SLAMF8,SPHK2,CD177,PELI1,ZMIZ1,PTAFR,ARID1B,BCL2,VSIR,NOD2,SLC7A1,SMARCA2,SPI1,TGFBR2,TLR4,GPR137B,TNFRSF1B,NSD2,NR4A3,DOCK8,ARID1A,RASSF5,MAD1L1,PRAM1,NCK2,CARD11,UBASH3B,CST7,TSLP,BCL10,MFHAS1,CD9,CD86,CD81,RIPOR2","Sputum_Eosinophilic"
"CC","cytoplasmic vesicle membrane",1209,152,0.000123739421957564,0.0702963656140922,"ABCC4,NDRG1,TGOLN2,EHD1,AP3M2,RAB31,ADAM30,CHRM2,OSBPL6,OSBPL9,RFFL,AP3S1,BORCS5,ANTXR2,SPPL3,HGSNAT,SIRPA,VTI1A,CSF3R,NFAM1,ABCA13,VPS13B,CLVS1,CLEC12A,AP1B1,AP1G1,CLEC4C,DSC1,ANO6,MCEMP1,SPRED2,EPS15,MARCHF8,RAB11FIP2,EPN2,KIF1B,NFASC,FLT3,RHOBTB2,CLEC16A,TMED3,FPR2,CLEC5A,BACE1,PLD3,GABARAPL1,GAA,PARM1,SEC31B,MYOF,TMEM150B,ZDHHC1,SNX10,DSE,ANXA2,ANXA6,HLA-DMB,HLA-DQA1,MR1,RAB37,INPP4A,IRAK2,ITGAL,ITPR1,ITPR2,LRP2,TARM1,MYO1C,NPC1,SNX9,ANKFY1,CHMP3,ATP6V1B2,PLAU,PML,YIPF1,NDFIP2,CMTM6,MARCHF1,EPN3,APPL2,VPS53,SLC29A3,GIMAP5,PI4K2A,STAB2,SCYL2,TMEM30A,AZU1,PSAP,TMEM9B,VPS35L,CD177,SNX14,PTAFR,ELAPOR1,SORCS2,DENND1A,ZFYVE28,PTPRS,RAP2A,BCL2L1,CLIP1,SORT1,RBSN,VPS33A,SLC2A5,SLC9A3,SLC18A2,SNX1,SNTB2,SORL1,STX3,BSG,VAMP1,TLR4,TNFRSF1B,TRPM2,TYRP1,UBE2D3,WNT3,LDLRAD4,SYNDIG1,WLS,RAB11FIP1,CAMK2G,SBF2,SYN3,DYSF,MYCBPAP,ANKRD27,ANTXR1,RAB11FIP4,KCNAB2,ABCC11,STON2,MARCO,AP1M1,MVB12B,SEC16B,PIP4P1,DGKI,CD9,SH3BP5,SLC4A8,RPH3AL,LITAF,SEC22B,CD44,TMEM63A,RAB11FIP3,LAPTM4A,PHACTR2,TBC1D5,FIG4,DOP1B","Sputum_Eosinophilic"
"BP","positive regulation of immune system process",1044,122,0.000126940179976935,0.0703558207267287,"MICA,TNIP1,BTN2A2,VAV3,ERMAP,CLNK,PIK3AP1,SPPL3,CREBBP,NEK7,SIRPA,PIK3R6,NFAM1,CTSG,CTSS,DAB2IP,AP1G1,DUSP3,EFNB2,ANO6,ELANE,FCN1,RAB11FIP2,ZBTB1,FCHO1,FPR2,DAPK2,PANX1,ABL1,STAP1,GFI1,FOXP1,STK39,CCDC88B,GRB2,RGCC,HCK,HK1,HLA-DMB,HLA-DQA1,MR1,HLX,APP,IL2RA,IL4,IL18,INPP5D,IRAK2,IRF5,ITPKB,ARG1,MYO18A,MIR145,MEF2C,NEDD9,NF1,NFATC2,P2RX7,PDE4B,PDE4D,PIK3CD,PIK3R1,PLA2G4A,TREM2,RBM47,LAX1,LIME1,TESC,PBRM1,APPL2,PPP3CA,LGR4,SIRPG,AMBRA1,PRKCE,PRKCH,PRKCZ,PRKDC,MAPK1,SPHK2,CD177,PELI1,ZNFX1,ZMIZ1,PTAFR,ARID1B,RPTOR,WDFY1,PTPRS,NLRC4,BCL2,CCL20,VSIR,NOD2,SLC7A1,SMARCA2,SPI1,TGFBR2,THBS4,TLR4,TRAF2,TRAF3,VAV2,EZR,NSD2,XRCC5,BTNL8,ATAT1,NR4A3,PDGFD,DOCK8,ARID1A,CD99L2,PRAM1,NCK2,CARD11,TSLP,BCL10,KLHL6,MFHAS1,CD86,CD81,RIPOR2","Sputum_Eosinophilic"
"CC","tertiary granule membrane",73,16,0.000159076463705728,0.0860679419344992,"HGSNAT,SIRPA,CLEC12A,CLEC4C,ANO6,MCEMP1,FPR2,CLEC5A,GAA,TARM1,PLAU,CD177,PTAFR,VAMP1,TRPM2,KCNAB2,TMEM63A","Sputum_Eosinophilic"
"CC","early endosome",426,68,0.000171343244691092,0.0905489277293108,"STAMBP,EHD1,AP3M2,RAB31,NISCH,OSBPL6,AP3S1,FGD5,VPS13B,CLVS1,AP1B1,AP1G1,EPS15,MARCHF8,LMTK2,TRAK1,TBC1D2B,MGRN1,FKBP15,BACE1,PLD3,ACKR1,PARM1,RPS6KC1,ANXA2,MR1,APP,INPP4A,MYO5A,ANKFY1,CHMP3,PML,TOLLIP,CMTM6,MARCHF1,APPL2,PI4K2A,TMEM30A,MAPK1,TMEM9B,SORCS2,WDFY1,PTPN1,WDFY4,ZFYVE28,TRIM27,SORT1,RBSN,WIPF3,VPS33A,SLC9A3,SNX1,SORL1,TLR4,LDLRAD4,SYNDIG1,WLS,DYSF,PICALM,ANKRD27,AP1M1,MVB12B,USP10,DNER,STX8,LITAF,TM9SF4,FIG4,DOP1B","Sputum_Eosinophilic"
"CC","vesicle",4084,406,0.000214687994618107,0.110876590675042,"KCNE3,PATJ,ABCC4,NDRG1,BASP1,SEMA3C,DCTN2,OLFM4,STAMBP,TGOLN2,PMVK,EHD1,AP3M2,RCBTB2,RAB31,WWP1,ADAM30,CHI3L1,NUDT5,CHIT1,NISCH,CHRM2,MGAT4A,ACOT7,OSBPL6,OSBPL9,RFFL,AP3S1,BORCS5,ANTXR2,TPP1,TMEM52B,SPPL3,GGT6,COL12A1,COL15A1,CPB2,CPM,HGSNAT,SIRPA,VTI1A,CSF3R,CSRP1,TOM1L2,NFAM1,CTSB,CTSG,PPM1L,CTSS,GLIPR2,FGD5,CXADR,DAB2IP,ABCA13,PEBP4,VPS13B,CLVS1,CLEC12A,DAG1,AP1B1,CNST,AP1G1,DDC,DEFA4,CLEC4C,DLG1,DNASE1L1,DYNC1H1,DOCK2,DPYS,DSC1,AHCY,ANO6,ELANE,MCEMP1,SPRED2,ENO1,EPS15,F12,ALDH2,FBLN1,FASN,FBP1,MARCHF8,FCN1,RAB11FIP2,AAK1,LMTK2,FNDC3A,DENND3,EPN2,TRAK1,KIF1B,TBC1D2B,FSTL4,NFASC,FLT3,RHOBTB2,CLEC16A,MGRN1,BICD2,FKBP15,CUX2,NEDD4L,ARHGEF18,DICER1,COTL1,TMED3,GRIP1,SCRIB,FPR2,HEBP2,CLEC5A,DAPK2,BACE1,PLD3,GABARAPL1,FTL,ACKR1,GAA,ARHGAP30,PRDX5,PARM1,MYRIP,SEC31B,GAPVD1,MYOF,CHIC2,GDI2,RGL4,RPS6KC1,GGT1,SND1,DISC1,AMPD3,CRCP,GM2A,GNG7,GNS,GPM6A,ANG,HEXD,METRNL,TMEM150B,RUFY4,GPX3,GRB2,GSN,ZDHHC1,SNX10,GUSB,DSE,PILRA,ANXA2,HCK,ANXA6,HLA-DMB,HLA-DQA1,AOAH,MR1,AOX1,HNMT,RAB37,RD3,APP,IL1RN,AQP1,INPP4A,IRAK2,ITGA5,ITGAL,ITPR1,ITPR2,JAK1,CD82,ARG1,LCN2,LPO,LRP2,LTA4H,LTBP2,MIR145,MIR185,ARSB,MARK3,MGAT5,MPO,ABCC1,TARM1,MTAP,NUDT1,MYH9,MYH10,MYH11,MYO1C,MYO1E,MYO5A,SEPTIN2,NGF,NID1,NQO2,NOTCH1,NPC1,NRF1,OPRM1,P4HB,MINK1,ITSN2,PALM,CRYL1,PLAC8,PDE4B,SNX9,PCYOX1,ANKFY1,CHMP3,CAB39,PDZK1,ERAP1,PFKP,PGM1,ATP6V1B2,SERPINB13,PI4KB,PLAU,PML,YIPF1,RIN2,TOLLIP,HEATR5B,NDFIP2,FAM20A,CDHR2,NSUN2,CMTM6,CHCHD3,MARCHF1,TTC38,EPN3,VPS13D,APPL2,UQCC1,VPS53,SLC29A3,GIMAP5,PI4K2A,PPT1,PRG2,STAB2,OTUB1,AMBRA1,SCYL2,PRKAR1B,TMEM30A,MBD5,PRKCH,PRKCI,PRKCZ,MAPK1,DNAJC3,PRSS8,KLK10,PRTN3,AZU1,PSAP,TMEM9B,RETN,PSMB7,VPS35L,CD177,SMURF1,ERGIC1,SNX14,PTAFR,BIRC6,KIDINS220,TBC1D14,MIB1,ELAPOR1,SORCS2,WDFY1,PTPN1,WDFY4,DENND1A,ZFYVE28,PTPRO,PTPRS,RAP2A,RBL2,BCL2L1,TRIM27,RPL23A,RPN1,CLIP1,SORT1,S100A8,S100A9,S100A11,S100A12,SCN8A,GOLPH3,NOD2,RBSN,TOR3A,WIPF3,ARRDC5,VPS33A,SLC2A5,SLC9A3,SLC18A2,SLC20A2,SLPI,SNX1,SNTB2,SORL1,SPTBN1,STX3,BSG,SULT2B1,VAMP1,BTD,TFR2,TGFB3,TGFBI,THBS4,TLR4,TNFRSF1B,TNXB,TRAF2,TRAF3,TRPM2,DNAJC7,TYRP1,UBE2D3,EZR,WNT3,XRCC5,LDLRAD4,YWHAE,YWHAG,YWHAZ,MAP6D1,KIAA0319L,SYNDIG1,WLS,UXS1,SLC66A2,RUBCNL,ARMC9,RAB11FIP1,DUSP16,SLC38A1,LMAN2L,CAMK2G,SBF2,CAPG,SYN3,EPX,DYSF,PICALM,AIF1L,TRAPPC9,TBC1D10A,SPATA16,MYCBPAP,ANKRD27,ANTXR1,NCK2,CARD11,RAB11FIP4,KCNAB2,CST7,ABCC11,STON2,SSH2,MARCO,CREG1,PROM1,ANKRD13A,PROZ,ACTN3,AP1M1,MVB12B,SEC16B,PIP4P1,USP10,DGKI,DNER,CD9,CPNE6,PLAA,GRAP2,CD86,SH3BP5,STX8,SLC4A8,RPH3AL,LITAF,ENTPD1,SEC22B,CD44,IQCB1,RAPGEF2,TMEM63A,RAB11FIP3,LAPTM4A,PHACTR2,CD81,TM9SF4,TBC1D5,CDA,FCHSD2,FIG4,MVP,DOP1B,CDH1","Sputum_Eosinophilic"
"CC","specific granule membrane",91,19,0.000248761743773101,0.125619152566665,"HGSNAT,CLEC12A,ANO6,MCEMP1,FPR2,CLEC5A,RAB37,ITGAL,TARM1,PLAU,CMTM6,TMEM30A,CD177,SLC2A5,VAMP1,TNFRSF1B,TRPM2,KCNAB2,AP1M1,TMEM63A","Sputum_Eosinophilic"
"BP","granulocyte migration",154,23,0.000291453846212351,0.141671688920623,"VAV3,CSF3R,CXADR,DAPK2,IL17RA,IL4,ITGA9,CCL4L1,PDE4B,PIK3CD,MAPK1,PRTN3,SLAMF8,CD177,S100A8,S100A9,S100A12,CCL18,CCL20,NOD2,BSG,THBS4,EPX,CD99L2,RIPOR2","Sputum_Eosinophilic"
"BP","immune response-regulating cell surface receptor signaling pathway",322,48,0.000293019247459483,0.141671688920623,"BTN2A2,VAV3,ERMAP,PIK3AP1,SPPL3,CREBBP,NFAM1,DAB2IP,DUSP3,FCN1,RAB11FIP2,FCHO1,FPR2,ABL1,STAP1,FOXP1,GRB2,HCK,INPP5D,IRAK2,MEF2C,MAP3K1,NFATC2,PDE4B,PDE4D,PIK3CD,PIK3R1,TREM2,LAX1,LIME1,APPL2,PRKCE,PRKCH,MAPK1,PELI1,WDFY1,BCL2,NOD2,TLR4,VAV2,EZR,BTNL8,NR4A3,PRAM1,CARD11,BCL10,KLHL6,MFHAS1,CD81","Sputum_Eosinophilic"
